# the fields as a function of distance for the 600MHz paris, 
# col1: distance from the high field center (m)
# col2: magnetic field (T)
0.683	0.07684
0.684	0.07631
0.685	0.07579
0.686	0.07526
0.687	0.07475
0.688	0.07423
0.689	0.07372
0.69	0.07322
0.691	0.07272
0.692	0.07222
0.693	0.07173
0.694	0.07124
0.695	0.07076
0.696	0.07028
0.697	0.06981
0.698	0.06933
0.699	0.06887
0.7	0.0684
0.701	0.06794
0.702	0.06749
0.703	0.06704
0.704	0.06659
0.705	0.06614
0.706	0.0657
0.707	0.06526
0.708	0.06483
0.709	0.0644
0.71	0.06397
0.711	0.06355
0.712	0.06313
0.713	0.06272
0.714	0.0623
0.715	0.06189
0.716	0.06149
0.717	0.06109
0.718	0.06069
0.719	0.06029
0.72	0.0599
0.721	0.05951
0.722	0.05912
0.723	0.05874
0.724	0.05836
0.725	0.05798
0.726	0.05761
0.727	0.05724
0.728	0.05687
0.729	0.0565
0.73	0.05614
0.731	0.05578
0.732	0.05542
0.733	0.05507
0.734	0.05472
0.735	0.05437
0.736	0.05403
0.737	0.05368
0.738	0.05334
0.739	0.05301
0.74	0.05267
0.741	0.05234
0.742	0.05201
0.743	0.05168
0.744	0.05136
0.745	0.05104
0.746	0.05072
0.747	0.0504
0.748	0.05009
0.749	0.04978
0.75	0.04947
0.751	0.04916
0.752	0.04886
0.753	0.04855
0.754	0.04825
0.755	0.04796
0.756	0.04766
0.757	0.04737
0.758	0.04708
0.759	0.04679
0.76	0.0465
0.761	0.04622
0.762	0.04594
0.763	0.04566
0.764	0.04538
0.765	0.04511
0.766	0.04483
0.767	0.04456
0.768	0.04429
0.769	0.04402
0.77	0.04376
0.771	0.0435
0.772	0.04324
0.773	0.04298
0.774	0.04272
0.775	0.04246
0.776	0.04221
0.777	0.04196
0.778	0.04171
0.779	0.04146
0.78	0.04122
0.781	0.04097
0.782	0.04073
0.783	0.04049
0.784	0.04025
0.785	0.04001
0.786	0.03978
0.787	0.03954
0.788	0.03931
0.789	0.03908
0.79	0.03885
0.791	0.03863
0.792	0.0384
0.793	0.03818
0.794	0.03796
0.795	0.03774
0.796	0.03752
0.797	0.0373
0.798	0.03709
0.799	0.03687
0.8	0.03666
0.801	0.03645
